Site_code,Site,Treatment,Fgroup,Species,Plot,LAImax,LAImin,LMA,Max_BM,Min_BM,BM_Growth,WT,PineBM_change,SpruceBM_change,BirchBM_change
OMD,omb,dr,Graminoids,ErioVagi,7,0.107215783,0.012773438,182.6900933,19.58726135,2.333580488,17.25368086,-14.2,1923.848259,na,na
OMD,omb,dr,Graminoids,ErioVagi,8,0.101969648,0.032643229,182.6900933,18.62884451,5.963594581,12.66524993,-18.2,1923.848259,na,na
OMD,omb,dr,Graminoids,ErioVagi,9,0.218316102,0.039739583,182.6900933,39.88418907,7.260028185,32.62416089,-5.2,1923.848259,na,na
OMD,omb,dr,Graminoids,RhynAlba,1,0,0,130.5483867,0,0,0,-12.2,1923.848259,na,na
OMD,omb,dr,Graminoids,RhynAlba,2,0,0,130.5483867,0,0,0,-7.4,1923.848259,na,na
OMD,omb,dr,Graminoids,RhynAlba,3,0,0,130.5483867,0,0,0,-18.4,1923.848259,na,na
OMD,omb,dr,Graminoids,RhynAlba,4,0,0,130.5483867,0,0,0,-8.2,1923.848259,na,na
OMD,omb,dr,Graminoids,RhynAlba,5,0,0,130.5483867,0,0,0,-17.2,1923.848259,na,na
OMD,omb,dr,Graminoids,RhynAlba,6,0,0,130.5483867,0,0,0,-7.6,1923.848259,na,na
OMD,omb,dr,Graminoids,RhynAlba,7,0,0,130.5483867,0,0,0,-14.2,1923.848259,na,na
OMD,omb,dr,Graminoids,RhynAlba,8,0,0,130.5483867,0,0,0,-18.2,1923.848259,na,na
OMD,omb,dr,Graminoids,RhynAlba,9,0,0,130.5483867,0,0,0,-5.2,1923.848259,na,na
OMD,omb,dr,Graminoids,TricCesp,1,0.543616071,0.086953125,264.662862,143.8749853,23.01326292,120.8617224,-12.2,1923.848259,na,na
OMD,omb,dr,Graminoids,TricCesp,2,0,0,264.662862,0,0,0,-7.4,1923.848259,na,na
OMD,omb,dr,Graminoids,TricCesp,3,0,0,264.662862,0,0,0,-18.4,1923.848259,na,na
OMD,omb,dr,Graminoids,TricCesp,4,0,0,264.662862,0,0,0,-8.2,1923.848259,na,na
OMD,omb,dr,Graminoids,TricCesp,5,0,0,264.662862,0,0,0,-17.2,1923.848259,na,na
OMD,omb,dr,Graminoids,TricCesp,6,0,0,264.662862,0,0,0,-7.6,1923.848259,na,na
OMD,omb,dr,Graminoids,TricCesp,7,0,0,264.662862,0,0,0,-14.2,1923.848259,na,na
OMD,omb,dr,Graminoids,TricCesp,8,0,0,264.662862,0,0,0,-18.2,1923.848259,na,na
OMD,omb,dr,Graminoids,TricCesp,9,0,0,264.662862,0,0,0,-5.2,1923.848259,na,na
OMD,omb,dr,Forbs,DrosLong,1,0,0,48.58490566,0,0,0,-12.2,1923.848259,na,na
OMD,omb,dr,Forbs,DrosLong,2,0,0,48.58490566,0,0,0,-7.4,1923.848259,na,na
OMD,omb,dr,Forbs,DrosLong,3,0,0,48.58490566,0,0,0,-18.4,1923.848259,na,na
OMD,omb,dr,Forbs,DrosLong,4,0.016454545,0,48.58490566,0.799442539,0,0.799442539,-8.2,1923.848259,na,na
OMD,omb,dr,Forbs,DrosLong,5,0,0,48.58490566,0,0,0,-17.2,1923.848259,na,na
OMD,omb,dr,Forbs,DrosLong,6,0,0,48.58490566,0,0,0,-7.6,1923.848259,na,na
OMD,omb,dr,Forbs,DrosLong,7,0,0,48.58490566,0,0,0,-14.2,1923.848259,na,na
OMD,omb,dr,Forbs,DrosLong,8,0,0,48.58490566,0,0,0,-18.2,1923.848259,na,na
OMD,omb,dr,Forbs,DrosLong,9,0,0,48.58490566,0,0,0,-5.2,1923.848259,na,na
OMD,omb,dr,Forbs,DrosRotu,1,0,0,39.31034483,0,0,0,-12.2,1923.848259,na,na
OMD,omb,dr,Forbs,DrosRotu,2,0,0,39.31034483,0,0,0,-7.4,1923.848259,na,na
OMD,omb,dr,Forbs,DrosRotu,3,0.001823723,0,39.31034483,0.071691171,0,0.071691171,-18.4,1923.848259,na,na
OMD,omb,dr,Forbs,DrosRotu,4,0.011823551,0,39.31034483,0.464787854,0,0.464787854,-8.2,1923.848259,na,na
OMD,omb,dr,Forbs,DrosRotu,5,0,0,39.31034483,0,0,0,-17.2,1923.848259,na,na
OMD,omb,dr,Forbs,DrosRotu,6,0.026010634,0,39.31034483,1.022486993,0,1.022486993,-7.6,1923.848259,na,na
OMD,omb,dr,Forbs,DrosRotu,7,0.006986322,0,39.31034483,0.274634719,0,0.274634719,-14.2,1923.848259,na,na
OMD,omb,dr,Forbs,DrosRotu,8,0,0,39.31034483,0,0,0,-18.2,1923.848259,na,na
OMD,omb,dr,Forbs,DrosRotu,9,0,0,39.31034483,0,0,0,-5.2,1923.848259,na,na
OMD,omb,dr,Forbs,RubuCham,1,0.01375013,0,111.2878884,1.530222967,0,1.530222967,-12.2,1923.848259,na,na
OMD,omb,dr,Forbs,RubuCham,2,0.028209821,0,111.2878884,3.139411459,0,3.139411459,-7.4,1923.848259,na,na
OMD,omb,dr,Forbs,RubuCham,3,0.09065656,0,111.2878884,10.0889771,0,10.0889771,-18.4,1923.848259,na,na
OMD,omb,dr,Forbs,RubuCham,4,0,0,111.2878884,0,0,0,-8.2,1923.848259,na,na
OMD,omb,dr,Forbs,RubuCham,5,0.107144503,0,111.2878884,11.92388546,0,11.92388546,-17.2,1923.848259,na,na
OMD,omb,dr,Forbs,RubuCham,6,0,0,111.2878884,0,0,0,-7.6,1923.848259,na,na
OMD,omb,dr,Forbs,RubuCham,7,0,0,111.2878884,0,0,0,-14.2,1923.848259,na,na
OMD,omb,dr,Forbs,RubuCham,8,0.044870031,0,111.2878884,4.99349098,0,4.99349098,-18.2,1923.848259,na,na
OMD,omb,dr,Forbs,RubuCham,9,0,0,111.2878884,0,0,0,-5.2,1923.848259,na,na
OMD,omb,dr,Forbs,SchePalu,1,0,0,166.6286563,0,0,0,-12.2,1923.848259,na,na
OMD,omb,dr,Forbs,SchePalu,2,0,0,166.6286563,0,0,0,-7.4,1923.848259,na,na
OMD,omb,dr,Forbs,SchePalu,3,0,0,166.6286563,0,0,0,-18.4,1923.848259,na,na
OMD,omb,dr,Forbs,SchePalu,4,0,0,166.6286563,0,0,0,-8.2,1923.848259,na,na
OMD,omb,dr,Forbs,SchePalu,5,0,0,166.6286563,0,0,0,-17.2,1923.848259,na,na
OMD,omb,dr,Forbs,SchePalu,6,0.0125625,0,166.6286563,2.093272495,0,2.093272495,-7.6,1923.848259,na,na
OMD,omb,dr,Forbs,SchePalu,7,0,0,166.6286563,0,0,0,-14.2,1923.848259,na,na
OMD,omb,dr,Forbs,SchePalu,8,0,0,166.6286563,0,0,0,-18.2,1923.848259,na,na
OMD,omb,dr,Forbs,SchePalu,9,0,0,166.6286563,0,0,0,-5.2,1923.848259,na,na
OMD,omb,dr,Tree seedlings,PinuSylv_S,1,0.032918218,0.011179356,308.5718687,10.15763609,3.449634883,6.708001208,-12.2,1923.848259,na,na
OMD,omb,dr,Tree seedlings,PinuSylv_S,2,0.0201375,0.018259615,308.5718687,6.213866007,5.634403642,0.579462365,-7.4,1923.848259,na,na
OMD,omb,dr,Tree seedlings,PinuSylv_S,3,0.01839266,0.006521291,308.5718687,5.67545739,2.012287015,3.663170375,-18.4,1923.848259,na,na
OMD,omb,dr,Tree seedlings,PinuSylv_S,4,0.009098049,0.000931613,308.5718687,2.807402101,0.287469574,2.519932527,-8.2,1923.848259,na,na
OMD,omb,dr,Tree seedlings,PinuSylv_S,5,0.01465571,0.005589678,308.5718687,4.522339728,1.724817441,2.797522287,-17.2,1923.848259,na,na
OMD,omb,dr,Tree seedlings,PinuSylv_S,6,0,0,308.5718687,0,0,0,-7.6,1923.848259,na,na
OMD,omb,dr,Tree seedlings,PinuSylv_S,7,0.017168476,0.006521291,308.5718687,5.29770879,2.012287015,3.285421775,-14.2,1923.848259,na,na
OMD,omb,dr,Tree seedlings,PinuSylv_S,8,0.019074203,0.006521291,308.5718687,5.885762361,2.012287015,3.873475347,-18.2,1923.848259,na,na
OMD,omb,dr,Tree seedlings,PinuSylv_S,9,0,0,308.5718687,0,0,0,-5.2,1923.848259,na,na
OMD,omb,dr,Tree seedlings,PinuSylv_G,1,0.032918218,0,308.5718687,10.15763609,0,10.15763609,-12.2,1923.848259,na,na
OMD,omb,dr,Tree seedlings,PinuSylv_G,2,0,0,308.5718687,0,0,0,-7.4,1923.848259,na,na
OMD,omb,dr,Tree seedlings,PinuSylv_G,3,0.01839266,0,308.5718687,5.67545739,0,5.67545739,-18.4,1923.848259,na,na
OMD,omb,dr,Tree seedlings,PinuSylv_G,4,0.009098049,0,308.5718687,2.807402101,0,2.807402101,-8.2,1923.848259,na,na
OMD,omb,dr,Tree seedlings,PinuSylv_G,5,0.01465571,0,308.5718687,4.522339728,0,4.522339728,-17.2,1923.848259,na,na
OMD,omb,dr,Tree seedlings,PinuSylv_G,6,0,0,308.5718687,0,0,0,-7.6,1923.848259,na,na
OMD,omb,dr,Tree seedlings,PinuSylv_G,7,0.017168476,0,308.5718687,5.29770879,0,5.29770879,-14.2,1923.848259,na,na
OMD,omb,dr,Tree seedlings,PinuSylv_G,8,0.019074203,0,308.5718687,5.885762361,0,5.885762361,-18.2,1923.848259,na,na
OMD,omb,dr,Tree seedlings,PinuSylv_G,9,0,0,308.5718687,0,0,0,-5.2,1923.848259,na,na
